,id,steps,ingredients
1298,508808,"['in saucepan, heat oil over medium heat', 'add garlic, mushrooms and leeks; cook until tender', 'spread vegetables over partially baked pizza crust', 'top with cheeses', 'bake at 400* for 15 to 20 minutes, or until crust is cooked and golden brown and cheese is melted']","['olive oil', 'garlic clove', 'cremini mushrooms', 'leeks', 'asiago cheese', 'shredded cheddar cheese', 'pizza dough']"
1299,511826,"['heat oven to 350 degrees', 'in a 9 inch pie plate toss blueberries with sugar', 'in a small blow combine butter and oatmeal', 'mix with a pastry cutter or folk until mixture forms coarse crumbs; sprinkle over blueberries', 'bake 30-35 minutes or until mixture bubbles around edges and is light brown', 'serve warm']","['fresh blueberries', 'sugar', 'butter', 'instant oatmeal']"
1300,516166,"['preheat oven to 180 degrees celsius', 'slice the banana thinly and place in the abse of a 6 cup capacity baking dish', 'combine the flour, brown sugar, orange zest, cardamon or cinnamon and raisins in a bowl, breaking up clumps of raisins', 'stir the mashed banana, butter, egg and milk together in a bowl and using a large metal spoon, fold into the flour', 'pour the batter over the sliced banana', 'topping:  put the boiling water, butter and brown sugar in a jug and stir to dissolve the sugar', 'gently pour the topping over the pudding', 'if you pour it over the back of a spoon, the topping will evenly distribute without damaging the top of the batter', 'bake for 40 minutes until the pudding is firm to touch and is pulling away from the sides of the dish', 'the top will have cracks in it', 'to serve:  dust the pudding with icing sugar and serve with ice cream, soft whipped cream or greek yogurt']","['self-raising flour', 'brown sugar', 'salt', 'orange%2c zest of', 'cinnamon', 'raisins', 'banana', 'butter', 'egg', 'milk', 'boiling water', 'butter', 'brown sugar', 'banana']"
1301,7911,"['place strawberries in blender with lemon juice and 1/4 cup water', '(thawed unsweeted strawberries could be substituted)', 'blend until smooth', 'press through fine strainer into medium-sized saucepan', '(sauce foams as it cooks, so you will need the extra space)', 'add sugar to mixture; bring to a boil', 'lower heat; simmer 5 minutes', 'mix cornstarch with 1 tablespoon water; stir into mixture 1 to 2 minutes or until thickened', 'remove from heat', 'cool and chill', 'just before serving, peel kiwis and bananas', 'place several tablespoons for strawberry mixture in corner of each dessert plate', 'slice 1 kiwi and half a banana into overlapping semicircles around each pool of sauce', ""(if you have any strawberry mixture left over, it's delicious on ice cream)""]","['strawberry', 'lemon%2c juice of', 'water', 'granulated sugar', 'cornstarch', 'kiwi fruits', 'bananas']"
1302,10971,"['warm honey', 'stir all ingredients together in large bowl, just lightly mixing to combine', 'taste for sweetness and add extra sugar if required', 'the mixture should be slightly runny', 'spoon into deep non stick muffin tins', 'bake in a hot oven for 15-20 minutes until golden brown']","['flour', 'baking powder', 'egg', 'oil', 'milk', 'sugar', 'peach', 'mixed spice', 'liquid honey', 'sugar']"
1303,44829,"['stir together the cranberry-raspberry juice, eggnog, and vanilla extract in a serving bowl, then stir in the 7-up or sprite', 'fold in the whipped cream (you can use a couple cups of whipped cream from a can as a substitution)', 'sprinkle with ground nutmeg', 'serve and enjoy!']","['raspberry-cranberry frozen juice concentrate', 'eggnog', 'vanilla extract', '7-up soda', 'whipping cream', 'ground nutmeg']"
1304,73272,"['combine all ingredients in blender and blend until smooth', 'pour over ice and serve']","['ruby red grapefruit juice', 'apple juice', 'strawberries', 'sugar']"
1305,90992,"['preheat oven 180°c, grease muffin pans or line them with paper cups', 'in a bowl mix well wet ingredients (carrot puree through to almond essence)', 'fold in dry ingredients all at once, taking care not to overmix', 'spoon in prepared muffin pans and bake for 15-20 minutes or until top is brown and toothpick inserted in center comes out clean']","['carrot', 'sunflower oil', 'brown sugar', 'low-fat plain yogurt', 'orange juice', 'walnuts', 'almonds', 'orange%2c rind of', 'cinnamon', 'vanilla', 'almond essence', 'self-rising flour', 'whole wheat flour', 'baking powder']"
1306,101384,"['preheat oven to 325 degrees f', 'grease and flour four miniature loaf pans*', 'cream the butter and sugar until very light and fluffy', 'beat in the honey', 'add the eggs one at a time, making sure to beat for one minute after each addition', 'beat in the sage leaves, flowers, lemon peel, and crushed pineapple', 'stir the dry ingredients together and add to the butter mixture', 'fold these together gently, until just blended', 'pour into loaf pans', 'bake for approximately 45 minutes, or until golden brown (wooden pick inserted into center will come out clean)', 'cool on a rack for 10 minutes, then turn out of pans and continue to cool', '*iused a regular size loaf pan just bake a little longer till brown and cake tester come out clean']","['butter', 'granulated sugar', 'honey', 'eggs', 'sage leaves', 'sage flowers', 'lemon%2c rind of', 'crushed pineapple', 'baking powder', 'flour']"
1307,104382,"['mix first six ingredients and blend well', 'combine chilled asparagus and mushrooms', 'place dressing mix on top and mix well to combine evenly', 'serve immediately', 'if making ahead, keep veggies and dressing separate until right before serving', 'can also be served with the dressing separate, to add as desired']","['mayonnaise', 'sour cream', 'curry powder', 'onion', 'fresh lemon juice', 'salt and pepper', 'fresh mushrooms', 'fresh asparagus']"
1308,133904,"['place the carrots and butter or margarin into a 2-quart medium-sized saucepan', 'heat on medium-high heat for 2--3 minutes, stirring once or twice', 'turn the heat down to medium-low and add the wine', 'let cook, covered, for about 7 to 10 minutes, until the larger carrot pieces are fork tender', 'now add the sugar and spices', 'stir to mix well', 'cook on low heat for another 2--3 minutes', 'serve hot with meat, poultry, or pork', 'these will go with nearly anything']","['carrots', 'butter', 'dry white wine', 'sugar', 'ground cinnamon', 'ground nutmeg', 'ground cloves']"
1309,136376,"['in a skillet, place butter and oil and heat on medium', 'add chicken and cook 5 minutes, turning', 'remove and set aside', 'to drippings in same skillet, add asparagus, mushrooms and onions', 'cook stirring constantly about 4 minutes', 'return the chicken to the pan', 'add wine, salt, pepper, parsley, and garlic', 'bring to a boil and cook for 2 minutes', 'reduce heat, cover and simmer about 3 minutes or until chicken and vegetables are tender', 'arrange chicken on a platter', 'spoon vegetable sauce over sauce and sprinkle with parmesan cheese to your liking']","['chicken cutlets', 'butter', 'vegetable oil', 'asparagus spears', 'mushroom', 'onion', 'marsala wine', 'salt', 'pepper', 'parsley', 'garlic', 'parmesan cheese']"
1310,143002,"['remove mushroom stems and reserve for another use', 'blanch mushroom caps in boiling salted water for 5 minutes', 'dissolve preserves in red wine vinegar', 'stir in mustard, garlic, parsley, salt and pepper', 'drain cooked mushrooms and add to sauce to cool', '(recipe can be prepared to this point up to 3 days in advance', ')', 'thread 3 to 4 mushrooms on each of 12 skewers', 'place skewers on preheated grill', 'cook for 3 minutes on each side before serving']","['button mushroom', 'red raspberry preserves', 'red wine vinegar', 'mustard', 'garlic clove', 'parsley', 'salt and pepper']"
1311,144387,"['preheat oven to 375°', 'in large bowl, cream together shortening and 1 cup sugar', 'add molasses, egg, and vanilla; beat until well blended', 'in a seperate bowl combine flour, baking soda, cinnamon, cloves, ginger and salt', 'stir flour mixture into molasses mixture; mix well', 'stir in raisins and walnuts', 'form into 1-inch balls and roll in additional 1/4 cup sugar', 'place 2-inches apart on cookie sheet', 'slightly flatten with the bottom of glass', 'bake for 8 to 10 minutes or until golden brown', 'let stand on cookie sheet for 1 minute', 'remove to wire rack and cool', '*if cookie dough is too soft to handle, cover and freeze for 10 before rolling into balls']","['shortening', 'sugar', 'molasses', 'egg', 'vanilla extract', 'all-purpose flour', 'baking soda', 'cinnamon', 'ground cloves', 'ground ginger', 'salt', 'raisins', 'walnuts', 'sugar']"
1312,173083,"['pour melted butter over graham crackers and walnuts', 'mix thoroughly', 'line bottom and sides of 9"" springform pan with crust mixture', 'refrigerate until ready to use', 'preheat over to 450 degrees', 'in large bowl mix cream cheese and sugar until light and smooth', 'beat in eggs', 'amaretta, and corn starch until well blended', 'fold in sour cream until well mixed', 'pour into prepared crust', 'bake 12 minutes at 450 degrees', 'reduce heat to 300 degrees and back for additional 55 minutes', 'allow cake to cool in the oven, with the door open', 'chill and serve with cherry sauce or canned cherry pie filling can be used']","['graham crackers', 'butter', 'pecans', 'cream cheese', 'sugar', 'eggs', 'amaretto', 'cornstarch', 'sour cream']"
1313,173930,"['remove sausages from casings, break into small pieces and fry in a skillet until cooked and browned', 'drain sausage on paper towels, but save grease in skillet', 'heat oven to 400 degrees f', 'grease muffin cups or use paper liners', 'mix flour, parmesan cheese, baking powder, salt, pepper and oregano in a large bowl', 'break egg into another bowl and beat', 'add pizza sauce and mix well', 'add 3 t', 'fat, start with the remaining fat in the skillet and make up the difference with olive oil', 'add sausage and mix well', 'pour the mixture over the dry ingredients and mix just until blended', 'scoop the very thick batter into muffin cups', 'bake 20 to 25 minutes or until firm on top', 'cool 30 minutes before serving']","['sweet italian sausage', 'flour', 'parmesan cheese', 'baking powder', 'salt', 'pepper', 'oregano', 'egg', 'pizza sauce', 'olive oil']"
1314,175852,"['place in shake with cracked ice', 'garnish with slice orange and pineapple decoration', 'add a sprig of mint', 'serve with long straw']","['orange juice', 'lemon juice', 'grenadine', 'curacao', 'light rum', 'sparkling water']"
1315,176690,"['in large bowl of an electric mixer on high speed beat eggs until light and fluffy, about 2 minutes', 'into eggs sift the flour, baking powder and salt and granulated sugar', 'add brown sugar and beat until smooth', 'stir in buttermilk and butter or margerine until just combined', 'do not overbeat!', 'meanwhile heat pan over medium heat', 'to test temperature drop a little cold water onto pan', 'the water should roll off in drops', 'lightly oil pan', 'use 1/4 cup batter for each pancake', 'cook until light brown on each side', 'this recipe can be doubled with great results', 'enjoy! :)']","['eggs', 'all-purpose flour', 'baking powder', 'salt', 'granulated sugar', 'light brown sugar', 'buttermilk', 'butter', 'oil']"
1316,194492,"['preheat oven to 375°f', 'in one bowl combine the shortening, brown sugar, and granulated sugar together, mix well', 'add the eggs and vanilla', 'in a separate bowl combine together the flour, salt, baking soda, and oats, mix well', 'now slowly add the dry mixture to the wet mixture until both are completely mixed together', 'fold in the blueberries', 'grease an 8x8-inch (for more brownie like thicker bars), or a 13x9-inch (for thinner bars) pan', 'press mixture into pan', 'bake for 25-30 minutes in the 8x8-inch pan, or 15-20 minutes in the 13x9-inch pan', 'bars will be a med/dark brown color when done (check center with a tooth pick or a knife to make sure they are cooked all the way through)']","['shortening', 'light brown sugar', 'granulated sugar', 'vanilla', 'eggs', 'whole wheat flour', 'salt', 'baking soda', 'quick oats', 'fresh blueberries']"
